CURSAT ver 2.1              Date:         03-02-2020      Hour:       13:05:34
Input file:   seedbank.txt
Accumulation pseudoreplicates' file:      accum_seedbank_boot.txt
Dataset pseudoreplicates' file:           pseud_seedbank_boot.txt
Number of columns (sampling events):       121 
Number of rows (species, OTUs, ojects,...):              34 
Number of repetitions:       100 
Seed number:  12348695

Bootstrap (resampling with replacement)

Bootstrap replicate	Sampling event	Accumulation per n. of events	
 33 	 31 	 24 	
 33 	 32 	 24 	
 33 	 33 	 24 	
 33 	 34 	 24 	
 33 	 35 	 24 	
 33 	 36 	 24 	
 33 	 37 	 24 	
 33 	 38 	 24 	
 33 	 39 	 27 	
 33 	 40 	 28 	
 33 	 41 	 28 	
 33 	 42 	 28 	
 33 	 43 	 29 	
 33 	 44 	 29 	
 33 	 45 	 29 	
 33 	 46 	 30 	
 33 	 47 	 30 	
 33 	 48 	 31 	
 33 	 49 	 31 	
 33 	 50 	 31 	
 33 	 51 	 31 	
 33 	 52 	 31 	
 33 	 53 	 31 	
 33 	 54 	 31 	
 33 	 55 	 31 	
 33 	 56 	 31 	
 33 	 57 	 31 	
 33 	 58 	 31 	
 33 	 59 	 31 	
 33 	 60 	 31 	
 33 	 61 	 31 	
 33 	 62 	 31 	
 33 	 63 	 31 	
 33 	 64 	 31 	
 33 	 65 	 31 	
 33 	 66 	 31 	
 33 	 67 	 31 	
 33 	 68 	 31 	
 33 	 69 	 31 	
 33 	 70 	 31 	
 33 	 71 	 31 	
 33 	 72 	 31 	
 33 	 73 	 32 	
 33 	 74 	 32 	
 33 	 75 	 32 	
 33 	 76 	 32 	
 33 	 77 	 32 	
 33 	 78 	 32 	
 33 	 79 	 32 	
 33 	 80 	 32 	
 33 	 81 	 32 	
 33 	 82 	 32 	
 33 	 83 	 32 	
 33 	 84 	 32 	
 33 	 85 	 32 	
 33 	 86 	 32 	
 33 	 87 	 32 	
 33 	 88 	 32 	
 33 	 89 	 32 	
 33 	 90 	 32 	
 33 	 91 	 32 	
 33 	 92 	 32 	
 33 	 93 	 32 	
 33 	 94 	 32 	
 33 	 95 	 32 	
 33 	 96 	 32 	
 33 	 97 	 32 	
 33 	 98 	 32 	
 33 	 99 	 32 	
 33 	 100 	 32 	
 33 	 101 	 32 	
 33 	 102 	 32 	
 33 	 103 	 32 	
 33 	 104 	 32 	
 33 	 105 	 32 	
 33 	 106 	 32 	
 33 	 107 	 32 	
 33 	 108 	 32 	
 33 	 109 	 32 	
 33 	 110 	 32 	
 33 	 111 	 32 	
 33 	 112 	 32 	
 33 	 113 	 32 	
 33 	 114 	 32 	
 33 	 115 	 32 	
 33 	 116 	 32 	
 33 	 117 	 32 	
 33 	 118 	 32 	
 33 	 119 	 32 	
 33 	 120 	 32 	
 33 	 121 	 32 	
 34 	 1 	 2 	
 34 	 2 	 3 	
 34 	 3 	 6 	
 34 	 4 	 7 	
 34 	 5 	 8 	
 34 	 6 	 8 	
 34 	 7 	 10 	
 34 	 8 	 10 	
 34 	 9 	 15 	
 34 	 10 	 18 	
 34 	 11 	 18 	
 34 	 12 	 18 	
 34 	 13 	 18 	
 34 	 14 	 18 	
 34 	 15 	 19 	
 34 	 16 	 19 	
 34 	 17 	 20 	
 34 	 18 	 20 	
 34 	 19 	 20 	
 34 	 20 	 21 	
 34 	 21 	 21 	
 34 	 22 	 22 	
 34 	 23 	 22 	
 34 	 24 	 22 	
 34 	 25 	 22 	
 34 	 26 	 24 	
 34 	 27 	 24 	
 34 	 28 	 24 	
 34 	 29 	 24 	
 34 	 30 	 25 	
 34 	 31 	 25 	
 34 	 32 	 26 	
 34 	 33 	 26 	
 34 	 34 	 26 	
 34 	 35 	 26 	
 34 	 36 	 26 	
 34 	 37 	 27 	
 34 	 38 	 27 	
 34 	 39 	 28 	
 34 	 40 	 28 	
 34 	 41 	 29 	
 34 	 42 	 29 	
 34 	 43 	 29 	
 34 	 44 	 30 	
 34 	 45 	 30 	
 34 	 46 	 30 	
 34 	 47 	 30 	
 34 	 48 	 30 	
 34 	 49 	 30 	
 34 	 50 	 30 	
 34 	 51 	 30 	
 34 	 52 	 30 	
 34 	 53 	 30 	
 34 	 54 	 30 	
 34 	 55 	 30 	
 34 	 56 	 30 	
 34 	 57 	 30 	
 34 	 58 	 30 	
 34 	 59 	 30 	
 34 	 60 	 31 	
 34 	 61 	 32 	
 34 	 62 	 32 	
 34 	 63 	 32 	
 34 	 64 	 32 	
 34 	 65 	 32 	
 34 	 66 	 32 	
 34 	 67 	 32 	
 34 	 68 	 32 	
 34 	 69 	 32 	
 34 	 70 	 32 	
 34 	 71 	 32 	
 34 	 72 	 32 	
 34 	 73 	 32 	
 34 	 74 	 32 	
 34 	 75 	 32 	
 34 	 76 	 32 	
 34 	 77 	 32 	
 34 	 78 	 32 	
 34 	 79 	 32 	
 34 	 80 	 32 	
 34 	 81 	 32 	
 34 	 82 	 32 	
 34 	 83 	 32 	
 34 	 84 	 32 	
 34 	 85 	 32 	
 34 	 86 	 32 	
 34 	 87 	 32 	
 34 	 88 	 32 	
 34 	 89 	 32 	
 34 	 90 	 32 	
 34 	 91 	 32 	
 34 	 92 	 32 	
 34 	 93 	 32 	
 34 	 94 	 32 	
 34 	 95 	 32 	
 34 	 96 	 32 	
 34 	 97 	 32 	
 34 	 98 	 32 	
 34 	 99 	 32 	
 34 	 100 	 33 	
 34 	 101 	 33 	
 34 	 102 	 33 	
 34 	 103 	 33 	
 34 	 104 	 33 	
 34 	 105 	 33 	
 34 	 106 	 33 	
 34 	 107 	 33 	
 34 	 108 	 33 	
 34 	 109 	 33 	
 34 	 110 	 33 	
 34 	 111 	 33 	
 34 	 112 	 33 	
 34 	 113 	 33 	
 34 	 114 	 33 	
 34 	 115 	 33 	
 34 	 116 	 33 	
 34 	 117 	 33 	
 34 	 118 	 33 	
 34 	 119 	 33 	
 34 	 120 	 33 	
 34 	 121 	 33 	
 35 	 1 	 3 	
 35 	 2 	 8 	
 35 	 3 	 9 	
 35 	 4 	 11 	
 35 	 5 	 12 	
 35 	 6 	 12 	
 35 	 7 	 14 	
 35 	 8 	 16 	
 35 	 9 	 17 	
 35 	 10 	 17 	
 35 	 11 	 18 	
 35 	 12 	 18 	
 35 	 13 	 18 	
 35 	 14 	 18 	
 35 	 15 	 18 	
 35 	 16 	 18 	
 35 	 17 	 19 	
 35 	 18 	 19 	
 35 	 19 	 20 	
 35 	 20 	 20 	
 35 	 21 	 20 	
 35 	 22 	 21 	
 35 	 23 	 21 	
 35 	 24 	 21 	
 35 	 25 	 23 	
 35 	 26 	 24 	
 35 	 27 	 24 	
 35 	 28 	 24 	
 35 	 29 	 24 	
 35 	 30 	 24 	
 35 	 31 	 24 	
 35 	 32 	 24 	
 35 	 33 	 24 	
 35 	 34 	 24 	
 35 	 35 	 24 	
 35 	 36 	 24 	
 35 	 37 	 24 	
 35 	 38 	 24 	
 35 	 39 	 25 	
 35 	 40 	 25 	
 35 	 41 	 25 	
 35 	 42 	 25 	
 35 	 43 	 27 	
 35 	 44 	 27 	
 35 	 45 	 27 	
 35 	 46 	 27 	
 35 	 47 	 27 	
 35 	 48 	 27 	
 35 	 49 	 27 	
 35 	 50 	 27 	
 35 	 51 	 27 	
 35 	 52 	 27 	
 35 	 53 	 30 	
 35 	 54 	 31 	
 35 	 55 	 31 	
 35 	 56 	 31 	
 35 	 57 	 31 	
 35 	 58 	 31 	
 35 	 59 	 31 	
 35 	 60 	 32 	
 35 	 61 	 32 	
 35 	 62 	 32 	
 35 	 63 	 32 	
 35 	 64 	 32 	
 35 	 65 	 32 	
 35 	 66 	 32 	
 35 	 67 	 32 	
 35 	 68 	 32 	
 35 	 69 	 32 	
 35 	 70 	 32 	
 35 	 71 	 32 	
 35 	 72 	 32 	
 35 	 73 	 32 	
 35 	 74 	 32 	
 35 	 75 	 32 	
 35 	 76 	 32 	
 35 	 77 	 32 	
 35 	 78 	 32 	
 35 	 79 	 32 	
 35 	 80 	 32 	
 35 	 81 	 32 	
 35 	 82 	 32 	
 35 	 83 	 32 	
 35 	 84 	 32 	
 35 	 85 	 32 	
 35 	 86 	 32 	
 35 	 87 	 33 	
 35 	 88 	 33 	
 35 	 89 	 33 	
 35 	 90 	 33 	
 35 	 91 	 33 	
 35 	 92 	 33 	
 35 	 93 	 33 	
 35 	 94 	 33 	
 35 	 95 	 33 	
 35 	 96 	 33 	
 35 	 97 	 33 	
 35 	 98 	 33 	
 35 	 99 	 33 	
 35 	 100 	 33 	
 35 	 101 	 33 	
 35 	 102 	 33 	
 35 	 103 	 33 	
 35 	 104 	 33 	
 35 	 105 	 33 	
 35 	 106 	 33 	
 35 	 107 	 33 	
 35 	 108 	 33 	
 35 	 109 	 33 	
 35 	 110 	 33 	
 35 	 111 	 33 	
 35 	 112 	 33 	
 35 	 113 	 33 	
 35 	 114 	 33 	
 35 	 115 	 33 	
 35 	 116 	 33 	
 35 	 117 	 33 	
 35 	 118 	 33 	
 35 	 119 	 33 	
 35 	 120 	 33 	
 35 	 121 	 33 	
 36 	 1 	 0 	
 36 	 2 	 4 	
 36 	 3 	 6 	
 36 	 4 	 10 	
 36 	 5 	 12 	
 36 	 6 	 12 	
 36 	 7 	 13 	
 36 	 8 	 13 	
 36 	 9 	 14 	
 36 	 10 	 15 	
 36 	 11 	 15 	
 36 	 12 	 16 	
 36 	 13 	 17 	
 36 	 14 	 18 	
 36 	 15 	 18 	
 36 	 16 	 18 	
 36 	 17 	 18 	
 36 	 18 	 18 	
 36 	 19 	 18 	
 36 	 20 	 18 	
 36 	 21 	 19 	
 36 	 22 	 19 	
 36 	 23 	 21 	
 36 	 24 	 23 	
 36 	 25 	 23 	
 36 	 26 	 23 	
 36 	 27 	 23 	
 36 	 28 	 23 	
 36 	 29 	 23 	
 36 	 30 	 23 	
 36 	 31 	 23 	
 36 	 32 	 23 	
 36 	 33 	 23 	
 36 	 34 	 23 	
 36 	 35 	 23 	
 36 	 36 	 24 	
 36 	 37 	 24 	
 36 	 38 	 24 	
 36 	 39 	 24 	
 36 	 40 	 25 	
 36 	 41 	 25 	
 36 	 42 	 25 	
 36 	 43 	 25 	
 36 	 44 	 26 	
 36 	 45 	 26 	
 36 	 46 	 26 	
 36 	 47 	 26 	
 36 	 48 	 26 	
 36 	 49 	 26 	
 36 	 50 	 26 	
 36 	 51 	 27 	
 36 	 52 	 27 	
 36 	 53 	 28 	
 36 	 54 	 28 	
 36 	 55 	 29 	
 36 	 56 	 29 	
 36 	 57 	 29 	
 36 	 58 	 30 	
 36 	 59 	 30 	
 36 	 60 	 30 	
 36 	 61 	 30 	
 36 	 62 	 30 	
 36 	 63 	 30 	
 36 	 64 	 30 	
 36 	 65 	 30 	
 36 	 66 	 30 	
 36 	 67 	 30 	
 36 	 68 	 30 	
 36 	 69 	 30 	
 36 	 70 	 30 	
 36 	 71 	 30 	
 36 	 72 	 30 	
 36 	 73 	 30 	
 36 	 74 	 31 	
 36 	 75 	 32 	
 36 	 76 	 32 	
 36 	 77 	 32 	
 36 	 78 	 32 	
 36 	 79 	 32 	
 36 	 80 	 32 	
 36 	 81 	 32 	
 36 	 82 	 32 	
 36 	 83 	 32 	
 36 	 84 	 32 	
 36 	 85 	 32 	
 36 	 86 	 32 	
 36 	 87 	 32 	
 36 	 88 	 32 	
 36 	 89 	 32 	
 36 	 90 	 32 	
 36 	 91 	 32 	
 36 	 92 	 32 	
 36 	 93 	 32 	
 36 	 94 	 32 	
 36 	 95 	 32 	
 36 	 96 	 32 	
 36 	 97 	 32 	
 36 	 98 	 32 	
 36 	 99 	 32 	
 36 	 100 	 32 	
 36 	 101 	 32 	
 36 	 102 	 32 	
 36 	 103 	 32 	
 36 	 104 	 32 	
 36 	 105 	 32 	
 36 	 106 	 32 	
 36 	 107 	 32 	
 36 	 108 	 32 	
 36 	 109 	 32 	
 36 	 110 	 32 	
 36 	 111 	 32 	
 36 	 112 	 32 	
 36 	 113 	 32 	
 36 	 114 	 33 	
 36 	 115 	 33 	
 36 	 116 	 33 	
 36 	 117 	 33 	
 36 	 118 	 33 	
 36 	 119 	 33 	
 36 	 120 	 33 	
 36 	 121 	 33 	
 37 	 1 	 5 	
 37 	 2 	 8 	
 37 	 3 	 11 	
 37 	 4 	 14 	
 37 	 5 	 14 	
 37 	 6 	 15 	
 37 	 7 	 15 	
 37 	 8 	 15 	
 37 	 9 	 15 	
 37 	 10 	 15 	
 37 	 11 	 17 	
 37 	 12 	 17 	
 37 	 13 	 17 	
 37 	 14 	 17 	
 37 	 15 	 17 	
 37 	 16 	 19 	
 37 	 17 	 19 	
 37 	 18 	 19 	
 37 	 19 	 19 	
 37 	 20 	 19 	
 37 	 21 	 20 	
 37 	 22 	 21 	
 37 	 23 	 21 	
 37 	 24 	 21 	
 37 	 25 	 21 	
 37 	 26 	 21 	
 37 	 27 	 21 	
 37 	 28 	 21 	
 37 	 29 	 21 	
 37 	 30 	 21 	
 37 	 31 	 21 	
 37 	 32 	 21 	
 37 	 33 	 22 	
 37 	 34 	 22 	
 37 	 35 	 22 	
 37 	 36 	 22 	
 37 	 37 	 22 	
 37 	 38 	 22 	
 37 	 39 	 24 	
 37 	 40 	 25 	
 37 	 41 	 25 	
 37 	 42 	 25 	
 37 	 43 	 25 	
 37 	 44 	 25 	
 37 	 45 	 25 	
 37 	 46 	 25 	
 37 	 47 	 25 	
 37 	 48 	 25 	
 37 	 49 	 25 	
 37 	 50 	 25 	
 37 	 51 	 25 	
 37 	 52 	 25 	
 37 	 53 	 26 	
 37 	 54 	 26 	
 37 	 55 	 26 	
 37 	 56 	 26 	
 37 	 57 	 28 	
 37 	 58 	 28 	
 37 	 59 	 28 	
 37 	 60 	 28 	
 37 	 61 	 28 	
 37 	 62 	 28 	
 37 	 63 	 28 	
 37 	 64 	 28 	
 37 	 65 	 28 	
 37 	 66 	 28 	
 37 	 67 	 31 	
 37 	 68 	 31 	
 37 	 69 	 31 	
 37 	 70 	 31 	
 37 	 71 	 31 	
 37 	 72 	 31 	
 37 	 73 	 31 	
 37 	 74 	 32 	
 37 	 75 	 32 	
 37 	 76 	 32 	
 37 	 77 	 32 	
 37 	 78 	 32 	
 37 	 79 	 32 	
 37 	 80 	 32 	
 37 	 81 	 32 	
 37 	 82 	 32 	
 37 	 83 	 32 	
 37 	 84 	 32 	
 37 	 85 	 32 	
 37 	 86 	 32 	
 37 	 87 	 32 	
 37 	 88 	 32 	
 37 	 89 	 32 	
 37 	 90 	 32 	
 37 	 91 	 32 	
 37 	 92 	 32 	
 37 	 93 	 32 	
 37 	 94 	 32 	
 37 	 95 	 32 	
 37 	 96 	 32 	
 37 	 97 	 32 	
 37 	 98 	 32 	
 37 	 99 	 32 	
 37 	 100 	 32 	
 37 	 101 	 33 	
 37 	 102 	 33 	
 37 	 103 	 33 	
 37 	 104 	 33 	
 37 	 105 	 33 	
 37 	 106 	 33 	
 37 	 107 	 33 	
 37 	 108 	 33 	
 37 	 109 	 33 	
 37 	 110 	 33 	
 37 	 111 	 33 	
 37 	 112 	 33 	
 37 	 113 	 33 	
 37 	 114 	 33 	
 37 	 115 	 33 	
 37 	 116 	 33 	
 37 	 117 	 33 	
 37 	 118 	 33 	
 37 	 119 	 33 	
 37 	 120 	 33 	
 37 	 121 	 33 	
 38 	 1 	 2 	
 38 	 2 	 5 	
 38 	 3 	 8 	
 38 	 4 	 10 	
 38 	 5 	 10 	
 38 	 6 	 10 	
 38 	 7 	 13 	
 38 	 8 	 14 	
 38 	 9 	 15 	
 38 	 10 	 18 	
 38 	 11 	 19 	
 38 	 12 	 20 	
 38 	 13 	 20 	
 38 	 14 	 20 	
 38 	 15 	 20 	
 38 	 16 	 22 	
 38 	 17 	 23 	
 38 	 18 	 23 	
 38 	 19 	 23 	
 38 	 20 	 23 	
 38 	 21 	 23 	
 38 	 22 	 23 	
 38 	 23 	 23 	
 38 	 24 	 23 	
 38 	 25 	 23 	
 38 	 26 	 23 	
 38 	 27 	 24 	
 38 	 28 	 24 	
 38 	 29 	 24 	
 38 	 30 	 24 	
 38 	 31 	 24 	
 38 	 32 	 24 	
 38 	 33 	 24 	
 38 	 34 	 24 	
 38 	 35 	 25 	
 38 	 36 	 25 	
 38 	 37 	 26 	
 38 	 38 	 26 	
 38 	 39 	 26 	
 38 	 40 	 26 	
 38 	 41 	 26 	
 38 	 42 	 26 	
 38 	 43 	 26 	
 38 	 44 	 26 	
 38 	 45 	 26 	
 38 	 46 	 26 	
 38 	 47 	 26 	
 38 	 48 	 26 	
 38 	 49 	 26 	
 38 	 50 	 27 	
 38 	 51 	 27 	
 38 	 52 	 27 	
 38 	 53 	 27 	
 38 	 54 	 28 	
 38 	 55 	 28 	
 38 	 56 	 28 	
 38 	 57 	 28 	
 38 	 58 	 28 	
 38 	 59 	 28 	
 38 	 60 	 28 	
 38 	 61 	 28 	
 38 	 62 	 28 	
 38 	 63 	 28 	
 38 	 64 	 28 	
 38 	 65 	 28 	
 38 	 66 	 28 	
 38 	 67 	 29 	
 38 	 68 	 29 	
 38 	 69 	 30 	
 38 	 70 	 30 	
 38 	 71 	 30 	
 38 	 72 	 31 	
 38 	 73 	 31 	
 38 	 74 	 31 	
 38 	 75 	 31 	
 38 	 76 	 31 	
 38 	 77 	 31 	
 38 	 78 	 31 	
 38 	 79 	 31 	
 38 	 80 	 31 	
 38 	 81 	 31 	
 38 	 82 	 31 	
 38 	 83 	 31 	
 38 	 84 	 31 	
 38 	 85 	 31 	
 38 	 86 	 31 	
 38 	 87 	 31 	
 38 	 88 	 32 	
 38 	 89 	 32 	
 38 	 90 	 32 	
 38 	 91 	 32 	
 38 	 92 	 32 	
 38 	 93 	 32 	
 38 	 94 	 32 	
 38 	 95 	 32 	
 38 	 96 	 32 	
 38 	 97 	 32 	
 38 	 98 	 32 	
 38 	 99 	 32 	
 38 	 100 	 32 	
 38 	 101 	 32 	
 38 	 102 	 32 	
 38 	 103 	 32 	
 38 	 104 	 32 	
 38 	 105 	 32 	
 38 	 106 	 32 	
 38 	 107 	 32 	
 38 	 108 	 32 	
 38 	 109 	 32 	
 38 	 110 	 32 	
 38 	 111 	 32 	
 38 	 112 	 32 	
 38 	 113 	 32 	
 38 	 114 	 32 	
 38 	 115 	 32 	
 38 	 116 	 32 	
 38 	 117 	 32 	
 38 	 118 	 32 	
 38 	 119 	 32 	
 38 	 120 	 32 	
 38 	 121 	 32 	
 39 	 1 	 5 	
 39 	 2 	 8 	
 39 	 3 	 11 	
 39 	 4 	 12 	
 39 	 5 	 16 	
 39 	 6 	 16 	
 39 	 7 	 17 	
 39 	 8 	 17 	
 39 	 9 	 18 	
 39 	 10 	 19 	
 39 	 11 	 21 	
 39 	 12 	 22 	
 39 	 13 	 23 	
 39 	 14 	 23 	
 39 	 15 	 23 	
 39 	 16 	 23 	
 39 	 17 	 23 	
 39 	 18 	 23 	
 39 	 19 	 23 	
 39 	 20 	 23 	
 39 	 21 	 23 	
 39 	 22 	 23 	
 39 	 23 	 23 	
 39 	 24 	 23 	
 39 	 25 	 25 	
 39 	 26 	 25 	
 39 	 27 	 25 	
 39 	 28 	 25 	
 39 	 29 	 25 	
 39 	 30 	 27 	
 39 	 31 	 27 	
 39 	 32 	 27 	
 39 	 33 	 27 	
 39 	 34 	 27 	
 39 	 35 	 28 	
 39 	 36 	 28 	
 39 	 37 	 28 	
 39 	 38 	 28 	
 39 	 39 	 28 	
 39 	 40 	 28 	
 39 	 41 	 28 	
 39 	 42 	 28 	
 39 	 43 	 28 	
 39 	 44 	 28 	
 39 	 45 	 28 	
 39 	 46 	 28 	
 39 	 47 	 29 	
 39 	 48 	 29 	
 39 	 49 	 29 	
 39 	 50 	 29 	
 39 	 51 	 29 	
 39 	 52 	 29 	
 39 	 53 	 29 	
 39 	 54 	 29 	
 39 	 55 	 29 	
 39 	 56 	 29 	
 39 	 57 	 29 	
 39 	 58 	 29 	
 39 	 59 	 29 	
 39 	 60 	 29 	
 39 	 61 	 29 	
 39 	 62 	 29 	
 39 	 63 	 29 	
 39 	 64 	 29 	
 39 	 65 	 29 	
 39 	 66 	 29 	
 39 	 67 	 29 	
 39 	 68 	 29 	
 39 	 69 	 29 	
 39 	 70 	 29 	
 39 	 71 	 31 	
 39 	 72 	 31 	
 39 	 73 	 31 	
 39 	 74 	 31 	
 39 	 75 	 31 	
 39 	 76 	 31 	
 39 	 77 	 31 	
 39 	 78 	 31 	
 39 	 79 	 31 	
 39 	 80 	 31 	
 39 	 81 	 33 	
 39 	 82 	 33 	
 39 	 83 	 33 	
 39 	 84 	 33 	
 39 	 85 	 33 	
 39 	 86 	 33 	
 39 	 87 	 33 	
 39 	 88 	 33 	
 39 	 89 	 33 	
 39 	 90 	 33 	
 39 	 91 	 33 	
 39 	 92 	 33 	
 39 	 93 	 33 	
 39 	 94 	 33 	
 39 	 95 	 33 	
 39 	 96 	 33 	
 39 	 97 	 33 	
 39 	 98 	 33 	
 39 	 99 	 33 	
 39 	 100 	 33 	
 39 	 101 	 33 	
 39 	 102 	 33 	
 39 	 103 	 33 	
 39 	 104 	 33 	
 39 	 105 	 33 	
 39 	 106 	 33 	
 39 	 107 	 33 	
 39 	 108 	 33 	
 39 	 109 	 33 	
 39 	 110 	 33 	
 39 	 111 	 33 	
 39 	 112 	 33 	
 39 	 113 	 33 	
 39 	 114 	 33 	
 39 	 115 	 34 	
 39 	 116 	 34 	
 39 	 117 	 34 	
 39 	 118 	 34 	
 39 	 119 	 34 	
 39 	 120 	 34 	
 39 	 121 	 34 	
 40 	 1 	 3 	
 40 	 2 	 7 	
 40 	 3 	 10 	
 40 	 4 	 13 	
 40 	 5 	 15 	
 40 	 6 	 15 	
 40 	 7 	 16 	
 40 	 8 	 16 	
 40 	 9 	 16 	
 40 	 10 	 18 	
 40 	 11 	 18 	
 40 	 12 	 18 	
 40 	 13 	 18 	
 40 	 14 	 22 	
 40 	 15 	 23 	
 40 	 16 	 23 	
 40 	 17 	 23 	
 40 	 18 	 24 	
 40 	 19 	 24 	
 40 	 20 	 24 	
 40 	 21 	 24 	
 40 	 22 	 24 	
 40 	 23 	 24 	
 40 	 24 	 26 	
 40 	 25 	 27 	
 40 	 26 	 27 	
 40 	 27 	 27 	
 40 	 28 	 27 	
 40 	 29 	 27 	
 40 	 30 	 27 	
 40 	 31 	 27 	
 40 	 32 	 27 	
 40 	 33 	 27 	
 40 	 34 	 27 	
 40 	 35 	 27 	
 40 	 36 	 27 	
 40 	 37 	 27 	
 40 	 38 	 27 	
 40 	 39 	 27 	
 40 	 40 	 27 	
 40 	 41 	 27 	
 40 	 42 	 27 	
 40 	 43 	 27 	
 40 	 44 	 27 	
 40 	 45 	 27 	
 40 	 46 	 27 	
 40 	 47 	 27 	
 40 	 48 	 27 	
 40 	 49 	 28 	
 40 	 50 	 28 	
 40 	 51 	 28 	
 40 	 52 	 28 	
 40 	 53 	 28 	
 40 	 54 	 28 	
 40 	 55 	 28 	
 40 	 56 	 28 	
 40 	 57 	 28 	
 40 	 58 	 28 	
 40 	 59 	 28 	
 40 	 60 	 28 	
 40 	 61 	 28 	
 40 	 62 	 28 	
 40 	 63 	 28 	
 40 	 64 	 28 	
 40 	 65 	 28 	
 40 	 66 	 28 	
 40 	 67 	 28 	
 40 	 68 	 29 	
 40 	 69 	 29 	
 40 	 70 	 29 	
 40 	 71 	 29 	
 40 	 72 	 29 	
 40 	 73 	 29 	
 40 	 74 	 29 	
 40 	 75 	 29 	
 40 	 76 	 29 	
 40 	 77 	 29 	
 40 	 78 	 29 	
 40 	 79 	 29 	
 40 	 80 	 29 	
 40 	 81 	 30 	
 40 	 82 	 30 	
 40 	 83 	 31 	
 40 	 84 	 31 	
 40 	 85 	 31 	
 40 	 86 	 32 	
 40 	 87 	 32 	
 40 	 88 	 32 	
 40 	 89 	 32 	
 40 	 90 	 32 	
 40 	 91 	 32 	
 40 	 92 	 32 	
 40 	 93 	 32 	
 40 	 94 	 32 	
 40 	 95 	 32 	
 40 	 96 	 32 	
 40 	 97 	 32 	
 40 	 98 	 32 	
 40 	 99 	 32 	
 40 	 100 	 32 	
 40 	 101 	 32 	
 40 	 102 	 33 	
 40 	 103 	 33 	
 40 	 104 	 33 	
 40 	 105 	 33 	
 40 	 106 	 33 	
 40 	 107 	 33 	
 40 	 108 	 33 	
 40 	 109 	 33 	
 40 	 110 	 33 	
 40 	 111 	 33 	
 40 	 112 	 33 	
 40 	 113 	 33 	
 40 	 114 	 33 	
 40 	 115 	 33 	
 40 	 116 	 33 	
 40 	 117 	 33 	
 40 	 118 	 33 	
 40 	 119 	 33 	
 40 	 120 	 33 	
 40 	 121 	 33 	
 41 	 1 	 2 	
 41 	 2 	 3 	
 41 	 3 	 5 	
 41 	 4 	 5 	
 41 	 5 	 7 	
 41 	 6 	 7 	
 41 	 7 	 7 	
 41 	 8 	 8 	
 41 	 9 	 9 	
 41 	 10 	 10 	
 41 	 11 	 10 	
 41 	 12 	 13 	
 41 	 13 	 13 	
 41 	 14 	 15 	
 41 	 15 	 16 	
 41 	 16 	 18 	
 41 	 17 	 19 	
 41 	 18 	 19 	
 41 	 19 	 21 	
 41 	 20 	 21 	
 41 	 21 	 22 	
 41 	 22 	 22 	
 41 	 23 	 23 	
 41 	 24 	 24 	
 41 	 25 	 25 	
 41 	 26 	 25 	
 41 	 27 	 26 	
 41 	 28 	 26 	
 41 	 29 	 26 	
 41 	 30 	 26 	
 41 	 31 	 26 	
 41 	 32 	 26 	
 41 	 33 	 26 	
 41 	 34 	 26 	
 41 	 35 	 26 	
 41 	 36 	 26 	
 41 	 37 	 26 	
 41 	 38 	 26 	
 41 	 39 	 28 	
 41 	 40 	 28 	
 41 	 41 	 28 	
 41 	 42 	 28 	
 41 	 43 	 28 	
 41 	 44 	 30 	
 41 	 45 	 30 	
 41 	 46 	 30 	
 41 	 47 	 30 	
 41 	 48 	 30 	
 41 	 49 	 30 	
 41 	 50 	 30 	
 41 	 51 	 30 	
 41 	 52 	 30 	
 41 	 53 	 30 	
 41 	 54 	 30 	
 41 	 55 	 30 	
 41 	 56 	 30 	
 41 	 57 	 30 	
 41 	 58 	 30 	
 41 	 59 	 30 	
 41 	 60 	 30 	
 41 	 61 	 31 	
 41 	 62 	 31 	
 41 	 63 	 31 	
 41 	 64 	 31 	
 41 	 65 	 31 	
 41 	 66 	 31 	
 41 	 67 	 31 	
 41 	 68 	 31 	
 41 	 69 	 31 	
 41 	 70 	 31 	
 41 	 71 	 31 	
 41 	 72 	 31 	
 41 	 73 	 31 	
 41 	 74 	 31 	
 41 	 75 	 31 	
 41 	 76 	 31 	
 41 	 77 	 31 	
 41 	 78 	 31 	
 41 	 79 	 31 	
 41 	 80 	 31 	
 41 	 81 	 31 	
 41 	 82 	 31 	
 41 	 83 	 31 	
 41 	 84 	 31 	
 41 	 85 	 33 	
 41 	 86 	 33 	
 41 	 87 	 33 	
 41 	 88 	 33 	
 41 	 89 	 33 	
 41 	 90 	 33 	
 41 	 91 	 33 	
 41 	 92 	 33 	
 41 	 93 	 33 	
 41 	 94 	 33 	
 41 	 95 	 34 	
 41 	 96 	 34 	
 41 	 97 	 34 	
 41 	 98 	 34 	
 41 	 99 	 34 	
 41 	 100 	 34 	
 41 	 101 	 34 	
 41 	 102 	 34 	
 41 	 103 	 34 	
 41 	 104 	 34 	
 41 	 105 	 34 	
 41 	 106 	 34 	
 41 	 107 	 34 	
 41 	 108 	 34 	
 41 	 109 	 34 	
 41 	 110 	 34 	
 41 	 111 	 34 	
 41 	 112 	 34 	
 41 	 113 	 34 	
 41 	 114 	 34 	
 41 	 115 	 34 	
 41 	 116 	 34 	
 41 	 117 	 34 	
 41 	 118 	 34 	
 41 	 119 	 34 	
 41 	 120 	 34 	
 41 	 121 	 34 	
 42 	 1 	 4 	
