CURSAT ver 2.1              Date:         02-28-2020      Hour:       17:33:12
Input file:   seedbank.txt
Accumulation pseudoreplicates' file:      accum_seedbank_shuf.txt
Dataset pseudoreplicates' file:           pseud_seedbank_shuf.txt
Number of columns (sampling events):       121 
Number of rows (species, OTUs, ojects,...):              34 
Number of repetitions:       100 
Seed number:  12348695

Resampling without replacement

Replicate	Sampling event	Accumulation per n. of events	
 35 	 15 	 23 	
 35 	 16 	 23 	
 35 	 17 	 23 	
 35 	 18 	 23 	
 35 	 19 	 23 	
 35 	 20 	 23 	
 35 	 21 	 23 	
 35 	 22 	 23 	
 35 	 23 	 23 	
 35 	 24 	 25 	
 35 	 25 	 25 	
 35 	 26 	 25 	
 35 	 27 	 25 	
 35 	 28 	 26 	
 35 	 29 	 26 	
 35 	 30 	 26 	
 35 	 31 	 26 	
 35 	 32 	 26 	
 35 	 33 	 26 	
 35 	 34 	 26 	
 35 	 35 	 26 	
 35 	 36 	 27 	
 35 	 37 	 28 	
 35 	 38 	 28 	
 35 	 39 	 29 	
 35 	 40 	 29 	
 35 	 41 	 29 	
 35 	 42 	 29 	
 35 	 43 	 30 	
 35 	 44 	 30 	
 35 	 45 	 30 	
 35 	 46 	 31 	
 35 	 47 	 31 	
 35 	 48 	 31 	
 35 	 49 	 31 	
 35 	 50 	 31 	
 35 	 51 	 31 	
 35 	 52 	 31 	
 35 	 53 	 31 	
 35 	 54 	 31 	
 35 	 55 	 31 	
 35 	 56 	 31 	
 35 	 57 	 31 	
 35 	 58 	 31 	
 35 	 59 	 31 	
 35 	 60 	 31 	
 35 	 61 	 32 	
 35 	 62 	 32 	
 35 	 63 	 32 	
 35 	 64 	 32 	
 35 	 65 	 33 	
 35 	 66 	 33 	
 35 	 67 	 33 	
 35 	 68 	 33 	
 35 	 69 	 33 	
 35 	 70 	 33 	
 35 	 71 	 33 	
 35 	 72 	 33 	
 35 	 73 	 33 	
 35 	 74 	 33 	
 35 	 75 	 33 	
 35 	 76 	 33 	
 35 	 77 	 33 	
 35 	 78 	 33 	
 35 	 79 	 33 	
 35 	 80 	 33 	
 35 	 81 	 33 	
 35 	 82 	 33 	
 35 	 83 	 33 	
 35 	 84 	 33 	
 35 	 85 	 33 	
 35 	 86 	 34 	
 35 	 87 	 34 	
 35 	 88 	 34 	
 35 	 89 	 34 	
 35 	 90 	 34 	
 35 	 91 	 34 	
 35 	 92 	 34 	
 35 	 93 	 34 	
 35 	 94 	 34 	
 35 	 95 	 34 	
 35 	 96 	 34 	
 35 	 97 	 34 	
 35 	 98 	 34 	
 35 	 99 	 34 	
 35 	 100 	 34 	
 35 	 101 	 34 	
 35 	 102 	 34 	
 35 	 103 	 34 	
 35 	 104 	 34 	
 35 	 105 	 34 	
 35 	 106 	 34 	
 35 	 107 	 34 	
 35 	 108 	 34 	
 35 	 109 	 34 	
 35 	 110 	 34 	
 35 	 111 	 34 	
 35 	 112 	 34 	
 35 	 113 	 34 	
 35 	 114 	 34 	
 35 	 115 	 34 	
 35 	 116 	 34 	
 35 	 117 	 34 	
 35 	 118 	 34 	
 35 	 119 	 34 	
 35 	 120 	 34 	
 35 	 121 	 34 	
 36 	 1 	 3 	
 36 	 2 	 7 	
 36 	 3 	 9 	
 36 	 4 	 11 	
 36 	 5 	 12 	
 36 	 6 	 14 	
 36 	 7 	 16 	
 36 	 8 	 16 	
 36 	 9 	 18 	
 36 	 10 	 18 	
 36 	 11 	 19 	
 36 	 12 	 19 	
 36 	 13 	 19 	
 36 	 14 	 20 	
 36 	 15 	 20 	
 36 	 16 	 20 	
 36 	 17 	 20 	
 36 	 18 	 20 	
 36 	 19 	 21 	
 36 	 20 	 23 	
 36 	 21 	 23 	
 36 	 22 	 23 	
 36 	 23 	 24 	
 36 	 24 	 25 	
 36 	 25 	 25 	
 36 	 26 	 25 	
 36 	 27 	 25 	
 36 	 28 	 25 	
 36 	 29 	 25 	
 36 	 30 	 25 	
 36 	 31 	 25 	
 36 	 32 	 26 	
 36 	 33 	 27 	
 36 	 34 	 27 	
 36 	 35 	 28 	
 36 	 36 	 28 	
 36 	 37 	 28 	
 36 	 38 	 28 	
 36 	 39 	 29 	
 36 	 40 	 29 	
 36 	 41 	 29 	
 36 	 42 	 30 	
 36 	 43 	 30 	
 36 	 44 	 30 	
 36 	 45 	 30 	
 36 	 46 	 31 	
 36 	 47 	 31 	
 36 	 48 	 31 	
 36 	 49 	 31 	
 36 	 50 	 31 	
 36 	 51 	 31 	
 36 	 52 	 31 	
 36 	 53 	 31 	
 36 	 54 	 31 	
 36 	 55 	 31 	
 36 	 56 	 31 	
 36 	 57 	 32 	
 36 	 58 	 32 	
 36 	 59 	 32 	
 36 	 60 	 32 	
 36 	 61 	 33 	
 36 	 62 	 33 	
 36 	 63 	 33 	
 36 	 64 	 33 	
 36 	 65 	 33 	
 36 	 66 	 33 	
 36 	 67 	 33 	
 36 	 68 	 33 	
 36 	 69 	 33 	
 36 	 70 	 33 	
 36 	 71 	 33 	
 36 	 72 	 33 	
 36 	 73 	 33 	
 36 	 74 	 33 	
 36 	 75 	 33 	
 36 	 76 	 33 	
 36 	 77 	 33 	
 36 	 78 	 33 	
 36 	 79 	 33 	
 36 	 80 	 33 	
 36 	 81 	 33 	
 36 	 82 	 33 	
 36 	 83 	 33 	
 36 	 84 	 34 	
 36 	 85 	 34 	
 36 	 86 	 34 	
 36 	 87 	 34 	
 36 	 88 	 34 	
 36 	 89 	 34 	
 36 	 90 	 34 	
 36 	 91 	 34 	
 36 	 92 	 34 	
 36 	 93 	 34 	
 36 	 94 	 34 	
 36 	 95 	 34 	
 36 	 96 	 34 	
 36 	 97 	 34 	
 36 	 98 	 34 	
 36 	 99 	 34 	
 36 	 100 	 34 	
 36 	 101 	 34 	
 36 	 102 	 34 	
 36 	 103 	 34 	
 36 	 104 	 34 	
 36 	 105 	 34 	
 36 	 106 	 34 	
 36 	 107 	 34 	
 36 	 108 	 34 	
 36 	 109 	 34 	
 36 	 110 	 34 	
 36 	 111 	 34 	
 36 	 112 	 34 	
 36 	 113 	 34 	
 36 	 114 	 34 	
 36 	 115 	 34 	
 36 	 116 	 34 	
 36 	 117 	 34 	
 36 	 118 	 34 	
 36 	 119 	 34 	
 36 	 120 	 34 	
 36 	 121 	 34 	
 37 	 1 	 4 	
 37 	 2 	 6 	
 37 	 3 	 6 	
 37 	 4 	 6 	
 37 	 5 	 10 	
 37 	 6 	 14 	
 37 	 7 	 15 	
 37 	 8 	 15 	
 37 	 9 	 16 	
 37 	 10 	 17 	
 37 	 11 	 17 	
 37 	 12 	 17 	
 37 	 13 	 17 	
 37 	 14 	 17 	
 37 	 15 	 17 	
 37 	 16 	 18 	
 37 	 17 	 19 	
 37 	 18 	 20 	
 37 	 19 	 20 	
 37 	 20 	 21 	
 37 	 21 	 21 	
 37 	 22 	 23 	
 37 	 23 	 23 	
 37 	 24 	 23 	
 37 	 25 	 23 	
 37 	 26 	 23 	
 37 	 27 	 23 	
 37 	 28 	 23 	
 37 	 29 	 25 	
 37 	 30 	 25 	
 37 	 31 	 25 	
 37 	 32 	 25 	
 37 	 33 	 25 	
 37 	 34 	 26 	
 37 	 35 	 26 	
 37 	 36 	 26 	
 37 	 37 	 27 	
 37 	 38 	 27 	
 37 	 39 	 27 	
 37 	 40 	 27 	
 37 	 41 	 27 	
 37 	 42 	 27 	
 37 	 43 	 27 	
 37 	 44 	 27 	
 37 	 45 	 29 	
 37 	 46 	 29 	
 37 	 47 	 29 	
 37 	 48 	 29 	
 37 	 49 	 29 	
 37 	 50 	 29 	
 37 	 51 	 30 	
 37 	 52 	 30 	
 37 	 53 	 30 	
 37 	 54 	 31 	
 37 	 55 	 31 	
 37 	 56 	 32 	
 37 	 57 	 32 	
 37 	 58 	 32 	
 37 	 59 	 32 	
 37 	 60 	 32 	
 37 	 61 	 32 	
 37 	 62 	 32 	
 37 	 63 	 32 	
 37 	 64 	 32 	
 37 	 65 	 32 	
 37 	 66 	 32 	
 37 	 67 	 32 	
 37 	 68 	 32 	
 37 	 69 	 32 	
 37 	 70 	 32 	
 37 	 71 	 32 	
 37 	 72 	 32 	
 37 	 73 	 32 	
 37 	 74 	 32 	
 37 	 75 	 32 	
 37 	 76 	 32 	
 37 	 77 	 33 	
 37 	 78 	 33 	
 37 	 79 	 33 	
 37 	 80 	 33 	
 37 	 81 	 34 	
 37 	 82 	 34 	
 37 	 83 	 34 	
 37 	 84 	 34 	
 37 	 85 	 34 	
 37 	 86 	 34 	
 37 	 87 	 34 	
 37 	 88 	 34 	
 37 	 89 	 34 	
 37 	 90 	 34 	
 37 	 91 	 34 	
 37 	 92 	 34 	
 37 	 93 	 34 	
 37 	 94 	 34 	
 37 	 95 	 34 	
 37 	 96 	 34 	
 37 	 97 	 34 	
 37 	 98 	 34 	
 37 	 99 	 34 	
 37 	 100 	 34 	
 37 	 101 	 34 	
 37 	 102 	 34 	
 37 	 103 	 34 	
 37 	 104 	 34 	
 37 	 105 	 34 	
 37 	 106 	 34 	
 37 	 107 	 34 	
 37 	 108 	 34 	
 37 	 109 	 34 	
 37 	 110 	 34 	
 37 	 111 	 34 	
 37 	 112 	 34 	
 37 	 113 	 34 	
 37 	 114 	 34 	
 37 	 115 	 34 	
 37 	 116 	 34 	
 37 	 117 	 34 	
 37 	 118 	 34 	
 37 	 119 	 34 	
 37 	 120 	 34 	
 37 	 121 	 34 	
 38 	 1 	 4 	
 38 	 2 	 6 	
 38 	 3 	 7 	
 38 	 4 	 8 	
 38 	 5 	 9 	
 38 	 6 	 13 	
 38 	 7 	 13 	
 38 	 8 	 15 	
 38 	 9 	 16 	
 38 	 10 	 18 	
 38 	 11 	 19 	
 38 	 12 	 19 	
 38 	 13 	 21 	
 38 	 14 	 21 	
 38 	 15 	 22 	
 38 	 16 	 22 	
 38 	 17 	 23 	
 38 	 18 	 24 	
 38 	 19 	 25 	
 38 	 20 	 25 	
 38 	 21 	 26 	
 38 	 22 	 26 	
 38 	 23 	 26 	
 38 	 24 	 26 	
 38 	 25 	 26 	
 38 	 26 	 26 	
 38 	 27 	 26 	
 38 	 28 	 26 	
 38 	 29 	 26 	
 38 	 30 	 26 	
 38 	 31 	 26 	
 38 	 32 	 26 	
 38 	 33 	 26 	
 38 	 34 	 26 	
 38 	 35 	 28 	
 38 	 36 	 28 	
 38 	 37 	 29 	
 38 	 38 	 29 	
 38 	 39 	 29 	
 38 	 40 	 29 	
 38 	 41 	 29 	
 38 	 42 	 29 	
 38 	 43 	 29 	
 38 	 44 	 29 	
 38 	 45 	 30 	
 38 	 46 	 30 	
 38 	 47 	 30 	
 38 	 48 	 31 	
 38 	 49 	 31 	
 38 	 50 	 31 	
 38 	 51 	 31 	
 38 	 52 	 31 	
 38 	 53 	 31 	
 38 	 54 	 31 	
 38 	 55 	 31 	
 38 	 56 	 31 	
 38 	 57 	 31 	
 38 	 58 	 32 	
 38 	 59 	 32 	
 38 	 60 	 32 	
 38 	 61 	 32 	
 38 	 62 	 32 	
 38 	 63 	 32 	
 38 	 64 	 32 	
 38 	 65 	 32 	
 38 	 66 	 32 	
 38 	 67 	 32 	
 38 	 68 	 32 	
 38 	 69 	 32 	
 38 	 70 	 33 	
 38 	 71 	 33 	
 38 	 72 	 33 	
 38 	 73 	 33 	
 38 	 74 	 33 	
 38 	 75 	 33 	
 38 	 76 	 33 	
 38 	 77 	 33 	
 38 	 78 	 33 	
 38 	 79 	 33 	
 38 	 80 	 33 	
 38 	 81 	 33 	
 38 	 82 	 33 	
 38 	 83 	 33 	
 38 	 84 	 33 	
 38 	 85 	 33 	
 38 	 86 	 33 	
 38 	 87 	 33 	
 38 	 88 	 33 	
 38 	 89 	 33 	
 38 	 90 	 33 	
 38 	 91 	 33 	
 38 	 92 	 33 	
 38 	 93 	 33 	
 38 	 94 	 33 	
 38 	 95 	 33 	
 38 	 96 	 33 	
 38 	 97 	 33 	
 38 	 98 	 33 	
 38 	 99 	 33 	
 38 	 100 	 33 	
 38 	 101 	 33 	
 38 	 102 	 33 	
 38 	 103 	 33 	
 38 	 104 	 33 	
 38 	 105 	 33 	
 38 	 106 	 33 	
 38 	 107 	 33 	
 38 	 108 	 33 	
 38 	 109 	 33 	
 38 	 110 	 33 	
 38 	 111 	 33 	
 38 	 112 	 33 	
 38 	 113 	 33 	
 38 	 114 	 33 	
 38 	 115 	 33 	
 38 	 116 	 33 	
 38 	 117 	 33 	
 38 	 118 	 33 	
 38 	 119 	 33 	
 38 	 120 	 34 	
 38 	 121 	 34 	
 39 	 1 	 6 	
 39 	 2 	 9 	
 39 	 3 	 14 	
 39 	 4 	 15 	
 39 	 5 	 17 	
 39 	 6 	 19 	
 39 	 7 	 21 	
 39 	 8 	 21 	
 39 	 9 	 22 	
 39 	 10 	 23 	
 39 	 11 	 24 	
 39 	 12 	 25 	
 39 	 13 	 25 	
 39 	 14 	 25 	
 39 	 15 	 25 	
 39 	 16 	 25 	
 39 	 17 	 26 	
 39 	 18 	 26 	
 39 	 19 	 26 	
 39 	 20 	 26 	
 39 	 21 	 27 	
 39 	 22 	 27 	
 39 	 23 	 28 	
 39 	 24 	 28 	
 39 	 25 	 28 	
 39 	 26 	 28 	
 39 	 27 	 28 	
 39 	 28 	 28 	
 39 	 29 	 28 	
 39 	 30 	 29 	
 39 	 31 	 29 	
 39 	 32 	 29 	
 39 	 33 	 29 	
 39 	 34 	 29 	
 39 	 35 	 29 	
 39 	 36 	 29 	
 39 	 37 	 29 	
 39 	 38 	 29 	
 39 	 39 	 29 	
 39 	 40 	 30 	
 39 	 41 	 30 	
 39 	 42 	 30 	
 39 	 43 	 30 	
 39 	 44 	 30 	
 39 	 45 	 30 	
 39 	 46 	 30 	
 39 	 47 	 30 	
 39 	 48 	 30 	
 39 	 49 	 30 	
 39 	 50 	 30 	
 39 	 51 	 30 	
 39 	 52 	 30 	
 39 	 53 	 31 	
 39 	 54 	 31 	
 39 	 55 	 31 	
 39 	 56 	 31 	
 39 	 57 	 31 	
 39 	 58 	 31 	
 39 	 59 	 31 	
 39 	 60 	 31 	
 39 	 61 	 31 	
 39 	 62 	 31 	
 39 	 63 	 31 	
 39 	 64 	 31 	
 39 	 65 	 31 	
 39 	 66 	 31 	
 39 	 67 	 32 	
 39 	 68 	 32 	
 39 	 69 	 32 	
 39 	 70 	 32 	
 39 	 71 	 32 	
 39 	 72 	 32 	
 39 	 73 	 33 	
 39 	 74 	 33 	
 39 	 75 	 33 	
 39 	 76 	 33 	
 39 	 77 	 33 	
 39 	 78 	 33 	
 39 	 79 	 33 	
 39 	 80 	 33 	
 39 	 81 	 33 	
 39 	 82 	 33 	
 39 	 83 	 33 	
 39 	 84 	 33 	
 39 	 85 	 33 	
 39 	 86 	 33 	
 39 	 87 	 33 	
 39 	 88 	 33 	
 39 	 89 	 33 	
 39 	 90 	 33 	
 39 	 91 	 33 	
 39 	 92 	 33 	
 39 	 93 	 33 	
 39 	 94 	 33 	
 39 	 95 	 34 	
 39 	 96 	 34 	
 39 	 97 	 34 	
 39 	 98 	 34 	
 39 	 99 	 34 	
 39 	 100 	 34 	
 39 	 101 	 34 	
 39 	 102 	 34 	
 39 	 103 	 34 	
 39 	 104 	 34 	
 39 	 105 	 34 	
 39 	 106 	 34 	
 39 	 107 	 34 	
 39 	 108 	 34 	
 39 	 109 	 34 	
 39 	 110 	 34 	
 39 	 111 	 34 	
 39 	 112 	 34 	
 39 	 113 	 34 	
 39 	 114 	 34 	
 39 	 115 	 34 	
 39 	 116 	 34 	
 39 	 117 	 34 	
 39 	 118 	 34 	
 39 	 119 	 34 	
 39 	 120 	 34 	
 39 	 121 	 34 	
 40 	 1 	 5 	
 40 	 2 	 7 	
 40 	 3 	 7 	
 40 	 4 	 8 	
 40 	 5 	 10 	
 40 	 6 	 12 	
 40 	 7 	 13 	
 40 	 8 	 13 	
 40 	 9 	 14 	
 40 	 10 	 15 	
 40 	 11 	 16 	
 40 	 12 	 16 	
 40 	 13 	 16 	
 40 	 14 	 16 	
 40 	 15 	 16 	
 40 	 16 	 16 	
 40 	 17 	 16 	
 40 	 18 	 18 	
 40 	 19 	 18 	
 40 	 20 	 20 	
 40 	 21 	 22 	
 40 	 22 	 22 	
 40 	 23 	 22 	
 40 	 24 	 22 	
 40 	 25 	 22 	
 40 	 26 	 22 	
 40 	 27 	 22 	
 40 	 28 	 22 	
 40 	 29 	 22 	
 40 	 30 	 22 	
 40 	 31 	 22 	
 40 	 32 	 23 	
 40 	 33 	 23 	
 40 	 34 	 23 	
 40 	 35 	 23 	
 40 	 36 	 23 	
 40 	 37 	 23 	
 40 	 38 	 23 	
 40 	 39 	 24 	
 40 	 40 	 25 	
 40 	 41 	 26 	
 40 	 42 	 27 	
 40 	 43 	 27 	
 40 	 44 	 27 	
 40 	 45 	 28 	
 40 	 46 	 28 	
 40 	 47 	 28 	
 40 	 48 	 29 	
 40 	 49 	 29 	
 40 	 50 	 29 	
 40 	 51 	 29 	
 40 	 52 	 29 	
 40 	 53 	 29 	
 40 	 54 	 29 	
 40 	 55 	 30 	
 40 	 56 	 30 	
 40 	 57 	 30 	
 40 	 58 	 30 	
 40 	 59 	 30 	
 40 	 60 	 30 	
 40 	 61 	 31 	
 40 	 62 	 32 	
 40 	 63 	 32 	
 40 	 64 	 32 	
 40 	 65 	 32 	
 40 	 66 	 32 	
 40 	 67 	 32 	
 40 	 68 	 32 	
 40 	 69 	 32 	
 40 	 70 	 32 	
 40 	 71 	 32 	
 40 	 72 	 32 	
 40 	 73 	 32 	
 40 	 74 	 32 	
 40 	 75 	 32 	
 40 	 76 	 32 	
 40 	 77 	 33 	
 40 	 78 	 33 	
 40 	 79 	 33 	
 40 	 80 	 33 	
 40 	 81 	 33 	
 40 	 82 	 33 	
 40 	 83 	 33 	
 40 	 84 	 33 	
 40 	 85 	 33 	
 40 	 86 	 33 	
 40 	 87 	 33 	
 40 	 88 	 33 	
 40 	 89 	 33 	
 40 	 90 	 33 	
 40 	 91 	 33 	
 40 	 92 	 33 	
 40 	 93 	 33 	
 40 	 94 	 33 	
 40 	 95 	 33 	
 40 	 96 	 33 	
 40 	 97 	 33 	
 40 	 98 	 33 	
 40 	 99 	 33 	
 40 	 100 	 33 	
 40 	 101 	 33 	
 40 	 102 	 33 	
 40 	 103 	 33 	
 40 	 104 	 34 	
 40 	 105 	 34 	
 40 	 106 	 34 	
 40 	 107 	 34 	
 40 	 108 	 34 	
 40 	 109 	 34 	
 40 	 110 	 34 	
 40 	 111 	 34 	
 40 	 112 	 34 	
 40 	 113 	 34 	
 40 	 114 	 34 	
 40 	 115 	 34 	
 40 	 116 	 34 	
 40 	 117 	 34 	
 40 	 118 	 34 	
 40 	 119 	 34 	
 40 	 120 	 34 	
 40 	 121 	 34 	
 41 	 1 	 4 	
 41 	 2 	 7 	
 41 	 3 	 7 	
 41 	 4 	 13 	
 41 	 5 	 17 	
 41 	 6 	 17 	
 41 	 7 	 18 	
 41 	 8 	 18 	
 41 	 9 	 18 	
 41 	 10 	 19 	
 41 	 11 	 19 	
 41 	 12 	 20 	
 41 	 13 	 20 	
 41 	 14 	 20 	
 41 	 15 	 21 	
 41 	 16 	 21 	
 41 	 17 	 22 	
 41 	 18 	 22 	
 41 	 19 	 22 	
 41 	 20 	 22 	
 41 	 21 	 24 	
 41 	 22 	 24 	
 41 	 23 	 24 	
 41 	 24 	 24 	
 41 	 25 	 25 	
 41 	 26 	 25 	
 41 	 27 	 26 	
 41 	 28 	 26 	
 41 	 29 	 26 	
 41 	 30 	 27 	
 41 	 31 	 28 	
 41 	 32 	 28 	
 41 	 33 	 28 	
 41 	 34 	 29 	
 41 	 35 	 29 	
 41 	 36 	 29 	
 41 	 37 	 29 	
 41 	 38 	 29 	
 41 	 39 	 29 	
 41 	 40 	 29 	
 41 	 41 	 29 	
 41 	 42 	 30 	
 41 	 43 	 30 	
 41 	 44 	 30 	
 41 	 45 	 30 	
 41 	 46 	 30 	
 41 	 47 	 30 	
 41 	 48 	 30 	
 41 	 49 	 30 	
 41 	 50 	 30 	
 41 	 51 	 30 	
 41 	 52 	 30 	
 41 	 53 	 30 	
 41 	 54 	 30 	
 41 	 55 	 30 	
 41 	 56 	 30 	
 41 	 57 	 30 	
 41 	 58 	 30 	
 41 	 59 	 30 	
 41 	 60 	 30 	
 41 	 61 	 30 	
 41 	 62 	 30 	
 41 	 63 	 30 	
 41 	 64 	 31 	
 41 	 65 	 31 	
 41 	 66 	 31 	
 41 	 67 	 31 	
 41 	 68 	 32 	
 41 	 69 	 32 	
 41 	 70 	 32 	
 41 	 71 	 32 	
 41 	 72 	 32 	
 41 	 73 	 32 	
 41 	 74 	 32 	
 41 	 75 	 32 	
 41 	 76 	 32 	
 41 	 77 	 32 	
 41 	 78 	 32 	
 41 	 79 	 32 	
 41 	 80 	 32 	
 41 	 81 	 32 	
 41 	 82 	 32 	
 41 	 83 	 32 	
 41 	 84 	 33 	
 41 	 85 	 33 	
 41 	 86 	 33 	
 41 	 87 	 33 	
 41 	 88 	 33 	
 41 	 89 	 33 	
 41 	 90 	 33 	
 41 	 91 	 33 	
 41 	 92 	 33 	
 41 	 93 	 33 	
 41 	 94 	 33 	
 41 	 95 	 33 	
 41 	 96 	 34 	
 41 	 97 	 34 	
 41 	 98 	 34 	
 41 	 99 	 34 	
 41 	 100 	 34 	
 41 	 101 	 34 	
 41 	 102 	 34 	
 41 	 103 	 34 	
 41 	 104 	 34 	
 41 	 105 	 34 	
 41 	 106 	 34 	
 41 	 107 	 34 	
 41 	 108 	 34 	
 41 	 109 	 34 	
 41 	 110 	 34 	
 41 	 111 	 34 	
 41 	 112 	 34 	
 41 	 113 	 34 	
 41 	 114 	 34 	
 41 	 115 	 34 	
 41 	 116 	 34 	
 41 	 117 	 34 	
 41 	 118 	 34 	
 41 	 119 	 34 	
 41 	 120 	 34 	
 41 	 121 	 34 	
 42 	 1 	 5 	
 42 	 2 	 7 	
 42 	 3 	 9 	
 42 	 4 	 11 	
 42 	 5 	 11 	
 42 	 6 	 12 	
 42 	 7 	 13 	
 42 	 8 	 16 	
 42 	 9 	 16 	
 42 	 10 	 17 	
 42 	 11 	 18 	
 42 	 12 	 19 	
 42 	 13 	 19 	
 42 	 14 	 20 	
 42 	 15 	 21 	
 42 	 16 	 22 	
 42 	 17 	 23 	
 42 	 18 	 24 	
 42 	 19 	 27 	
 42 	 20 	 27 	
 42 	 21 	 27 	
 42 	 22 	 27 	
 42 	 23 	 27 	
 42 	 24 	 28 	
 42 	 25 	 28 	
 42 	 26 	 28 	
 42 	 27 	 28 	
 42 	 28 	 29 	
 42 	 29 	 29 	
 42 	 30 	 29 	
 42 	 31 	 29 	
 42 	 32 	 29 	
 42 	 33 	 29 	
 42 	 34 	 29 	
 42 	 35 	 29 	
 42 	 36 	 30 	
 42 	 37 	 30 	
 42 	 38 	 31 	
 42 	 39 	 31 	
 42 	 40 	 31 	
 42 	 41 	 31 	
 42 	 42 	 31 	
 42 	 43 	 31 	
 42 	 44 	 31 	
 42 	 45 	 32 	
 42 	 46 	 32 	
 42 	 47 	 32 	
 42 	 48 	 32 	
 42 	 49 	 32 	
 42 	 50 	 32 	
 42 	 51 	 32 	
 42 	 52 	 32 	
 42 	 53 	 32 	
 42 	 54 	 32 	
 42 	 55 	 32 	
 42 	 56 	 32 	
 42 	 57 	 32 	
 42 	 58 	 32 	
 42 	 59 	 32 	
 42 	 60 	 32 	
 42 	 61 	 32 	
 42 	 62 	 32 	
 42 	 63 	 32 	
 42 	 64 	 32 	
 42 	 65 	 32 	
 42 	 66 	 32 	
 42 	 67 	 32 	
 42 	 68 	 32 	
 42 	 69 	 32 	
 42 	 70 	 32 	
 42 	 71 	 32 	
 42 	 72 	 32 	
 42 	 73 	 32 	
 42 	 74 	 32 	
 42 	 75 	 32 	
 42 	 76 	 32 	
 42 	 77 	 32 	
 42 	 78 	 32 	
 42 	 79 	 32 	
 42 	 80 	 32 	
 42 	 81 	 33 	
 42 	 82 	 33 	
 42 	 83 	 33 	
 42 	 84 	 33 	
 42 	 85 	 33 	
 42 	 86 	 33 	
 42 	 87 	 33 	
 42 	 88 	 33 	
 42 	 89 	 33 	
 42 	 90 	 33 	
 42 	 91 	 33 	
 42 	 92 	 33 	
 42 	 93 	 33 	
 42 	 94 	 33 	
 42 	 95 	 33 	
 42 	 96 	 33 	
 42 	 97 	 33 	
 42 	 98 	 33 	
 42 	 99 	 33 	
 42 	 100 	 33 	
 42 	 101 	 33 	
 42 	 102 	 33 	
 42 	 103 	 33 	
 42 	 104 	 33 	
 42 	 105 	 33 	
 42 	 106 	 33 	
 42 	 107 	 33 	
 42 	 108 	 33 	
 42 	 109 	 34 	
 42 	 110 	 34 	
 42 	 111 	 34 	
 42 	 112 	 34 	
 42 	 113 	 34 	
 42 	 114 	 34 	
 42 	 115 	 34 	
 42 	 116 	 34 	
 42 	 117 	 34 	
 42 	 118 	 34 	
 42 	 119 	 34 	
 42 	 120 	 34 	
 42 	 121 	 34 	
 43 	 1 	 5 	
 43 	 2 	 8 	
 43 	 3 	 10 	
 43 	 4 	 11 	
 43 	 5 	 13 	
 43 	 6 	 16 	
 43 	 7 	 16 	
 43 	 8 	 18 	
 43 	 9 	 18 	
 43 	 10 	 19 	
 43 	 11 	 19 	
 43 	 12 	 19 	
 43 	 13 	 20 	
 43 	 14 	 20 	
 43 	 15 	 20 	
 43 	 16 	 20 	
 43 	 17 	 20 	
 43 	 18 	 21 	
 43 	 19 	 23 	
 43 	 20 	 23 	
 43 	 21 	 23 	
 43 	 22 	 24 	
 43 	 23 	 25 	
 43 	 24 	 25 	
 43 	 25 	 25 	
 43 	 26 	 25 	
 43 	 27 	 25 	
 43 	 28 	 25 	
 43 	 29 	 25 	
 43 	 30 	 25 	
 43 	 31 	 26 	
 43 	 32 	 27 	
 43 	 33 	 27 	
 43 	 34 	 28 	
 43 	 35 	 28 	
 43 	 36 	 28 	
 43 	 37 	 28 	
 43 	 38 	 29 	
 43 	 39 	 29 	
 43 	 40 	 29 	
 43 	 41 	 30 	
 43 	 42 	 30 	
 43 	 43 	 30 	
 43 	 44 	 30 	
 43 	 45 	 31 	
 43 	 46 	 31 	
 43 	 47 	 31 	
 43 	 48 	 31 	
 43 	 49 	 31 	
 43 	 50 	 31 	
 43 	 51 	 31 	
 43 	 52 	 31 	
 43 	 53 	 31 	
 43 	 54 	 31 	
 43 	 55 	 31 	
 43 	 56 	 32 	
 43 	 57 	 32 	
 43 	 58 	 32 	
 43 	 59 	 32 	
 43 	 60 	 33 	
 43 	 61 	 33 	
 43 	 62 	 33 	
 43 	 63 	 33 	
 43 	 64 	 33 	
 43 	 65 	 33 	
 43 	 66 	 33 	
 43 	 67 	 33 	
 43 	 68 	 33 	
 43 	 69 	 33 	
 43 	 70 	 33 	
 43 	 71 	 33 	
 43 	 72 	 33 	
 43 	 73 	 33 	
 43 	 74 	 33 	
 43 	 75 	 33 	
 43 	 76 	 33 	
 43 	 77 	 33 	
 43 	 78 	 33 	
 43 	 79 	 33 	
 43 	 80 	 33 	
 43 	 81 	 33 	
 43 	 82 	 33 	
 43 	 83 	 34 	
 43 	 84 	 34 	
 43 	 85 	 34 	
 43 	 86 	 34 	
 43 	 87 	 34 	
 43 	 88 	 34 	
 43 	 89 	 34 	
 43 	 90 	 34 	
 43 	 91 	 34 	
 43 	 92 	 34 	
 43 	 93 	 34 	
 43 	 94 	 34 	
 43 	 95 	 34 	
 43 	 96 	 34 	
 43 	 97 	 34 	
 43 	 98 	 34 	
 43 	 99 	 34 	
 43 	 100 	 34 	
 43 	 101 	 34 	
 43 	 102 	 34 	
 43 	 103 	 34 	
 43 	 104 	 34 	
 43 	 105 	 34 	
 43 	 106 	 34 	
 43 	 107 	 34 	
